施設,全回答数,直近30日間の回答数,前の30日間の回答数,伸び率（対前月）,石川県の回答数順位,石川県の回答数順位(直近30日間),商品・サービス満足度,商品・サービス満足度(直近30日間),施設全体満足度,施設全体満足度(直近30日間),旅全体満足度,旅全体満足度(直近30日間),施設の推奨度,推奨者数,非推奨者数,NPS,推奨者数(直近30日間),非推奨者数(直近30日間),NPS(直近30日間),10代,20代,30代,40代,50代,60代,70代,80代,90代,100代,男性,女性,1泊,2泊,3泊,4泊以上,日帰り,自分ひとり,恋人,友人,夫婦2人,団体旅行,親戚,親,職場の同僚,小学生以下連れの家族,中学生以下連れの家族,高校生連れの家族,災害支援,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,100万円未満,100万円以上 200万円未満,200万円以上 300万円未満,300万円以上 400万円未満,400万円以上 500万円未満,500万円以上 600万円未満,600万円以上 700万円未満,700万円以上 800万円未満,800万円以上 900万円未満,"900万円以上 1,000万円未満","1,000万円以上 1,200万円未満","1,200万円以上 1,500万円未満","1,500万円以上",北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県
小松市観光交流センター Komatsu九,220,16,3,4.333333333,13,16,4.412790698,4.0625,4.393258427,4.0625,4.535294118,4.625,7.986363636,86,42,0.2,7,2,0.3125,0.004545454545,0.1136363636,0.2409090909,0.2272727273,0.2772727273,0.1136363636,0.02272727273,0,0,0,0.3772727273,0.5863636364,0.2818181818,0.2681818182,0.1227272727,0.09090909091,0.2363636364,0.35,0.07727272727,0.09090909091,0.1727272727,0.009090909091,0,0.09090909091,0.04090909091,0.08636363636,0.009090909091,0,0,0.1409090909,0.2863636364,0.4045454545,0.03181818182,0,0,0,0.1090909091,0,0,0,0,0,0,0.02272727273,0,0.09090909091,0.04545454545,0.02727272727,0.07272727273,0.1363636364,0.09545454545,0.1227272727,0.08636363636,0.1090909091,0.08181818182,0.05909090909,0.07272727273,0.03181818182,0.05909090909,0.01818181818,0,0,0,0,0.004545454545,0,0.02272727273,0.009090909091,0,0.05454545455,0.01818181818,0.1454545455,0.08636363636,0.01363636364,0.01818181818,0.1181818182,0.04090909091,0.004545454545,0.009090909091,0.02727272727,0.004545454545,0.06818181818,0.02272727273,0.01818181818,0.04090909091,0.08636363636,0.07272727273,0.01363636364,0,0,0,0.01818181818,0.004545454545,0,0.004545454545,0,0.01363636364,0.004545454545,0.01363636364,0.004545454545,0,0,0,0.004545454545,0,0.01363636364
たちばな四季亭,187,5,0,,17,30,4.579268293,2.8,4.625,2.8,4.586206897,4.4,8.336898396,99,27,0.385026738,3,1,0.4,0,0.05882352941,0.2513368984,0.1229946524,0.2299465241,0.2673796791,0.06951871658,0,0,0,0.3582887701,0.6096256684,0.6844919786,0.1871657754,0.09090909091,0.02673796791,0.01069518717,0.005347593583,0.06951871658,0.07486631016,0.4010695187,0,0.005347593583,0.1871657754,0.01604278075,0.09625668449,0.01604278075,0,0,0.7700534759,0.8021390374,0.7058823529,0.07486631016,0,0,0,0,0,0,0,0,0,0,0.01069518717,0,0.02139037433,0.0320855615,0.06417112299,0.06951871658,0.07486631016,0.09625668449,0.1229946524,0.03743315508,0.09090909091,0.05347593583,0.04812834225,0.128342246,0.04278074866,0.1390374332,0.01604278075,0,0,0,0,0,0,0.01604278075,0,0,0.05882352941,0,0.07486631016,0.04278074866,0.005347593583,0.1016042781,0.1550802139,0.06417112299,0,0.005347593583,0.0320855615,0.02139037433,0.09090909091,0,0.0320855615,0.05882352941,0.1176470588,0.07486631016,0.01069518717,0.005347593583,0,0,0,0.005347593583,0,0,0.005347593583,0,0,0,0,0,0,0,0,0.005347593583,0
湖畔の宿　森本,62,1,3,-0.6666666667,39,48,4.589285714,4,4.589285714,4,4.583333333,4,8.451612903,34,8,0.4193548387,0,0,0,0,0.1290322581,0.3870967742,0.1451612903,0.1612903226,0.1774193548,0,0,0,0,0.3870967742,0.564516129,0.7419354839,0.1451612903,0.09677419355,0.01612903226,0,0.01612903226,0.1451612903,0.09677419355,0.4032258065,0,0,0.1451612903,0.01612903226,0.1129032258,0,0,0,0.6451612903,0.8548387097,0.7258064516,0.1290322581,0,0,0,0,0,0,0,0,0,0,0.04838709677,0,0.03225806452,0.04838709677,0.03225806452,0.01612903226,0.1451612903,0.1129032258,0.1129032258,0.08064516129,0.1129032258,0.04838709677,0.03225806452,0.1129032258,0.09677419355,0.04838709677,0,0.01612903226,0,0.01612903226,0,0,0,0.01612903226,0,0.01612903226,0.01612903226,0.01612903226,0.09677419355,0.1290322581,0.01612903226,0.04838709677,0.1290322581,0.03225806452,0,0.01612903226,0,0,0.04838709677,0,0.03225806452,0.04838709677,0.2419354839,0.01612903226,0.03225806452,0,0,0,0,0,0,0.01612903226,0,0,0,0,0,0,0,0,0,0,0
ゆのくに天祥,53,29,0,,44,12,4.428571429,3.931034483,4.489795918,4.034482759,4.591836735,4.379310345,8.547169811,26,4,0.4150943396,12,4,0.275862069,0.03773584906,0.1886792453,0.2641509434,0.3018867925,0.1509433962,0.03773584906,0.01886792453,0,0,0,0.4528301887,0.5471698113,0.5660377358,0.3018867925,0.05660377358,0.05660377358,0.01886792453,0.01886792453,0.01886792453,0.05660377358,0.1886792453,0.01886792453,0,0.1509433962,0,0.3962264151,0.03773584906,0,0,0.6603773585,0.8679245283,0.5283018868,0.05660377358,0,0,0,0.01886792453,0,0,0,0,0,0,0.01886792453,0,0,0.01886792453,0.01886792453,0.07547169811,0.03773584906,0.1132075472,0.09433962264,0.07547169811,0.1886792453,0.09433962264,0.09433962264,0.1132075472,0.03773584906,0.03773584906,0.03773584906,0,0,0,0,0,0,0,0,0,0.01886792453,0,0.2641509434,0.03773584906,0.01886792453,0.05660377358,0.05660377358,0.01886792453,0,0.01886792453,0.03773584906,0,0.09433962264,0.01886792453,0.03773584906,0.03773584906,0.09433962264,0.05660377358,0.01886792453,0.05660377358,0,0,0,0,0,0,0,0,0,0,0,0.01886792453,0,0,0,0,0
変なホテル　小松駅前,53,3,2,0.5,45,37,4.444444444,5,4.590909091,5,4.384615385,5,8.528301887,28,4,0.4528301887,3,0,1,0,0.09433962264,0.1886792453,0.3396226415,0.2452830189,0.09433962264,0.01886792453,0.01886792453,0,0,0.7169811321,0.2075471698,0.5660377358,0.2075471698,0.05660377358,0.1698113208,0,0.3773584906,0.05660377358,0.05660377358,0.07547169811,0.01886792453,0,0.03773584906,0.1886792453,0.07547169811,0.01886792453,0,0,0.09433962264,0.01886792453,0.1886792453,0.01886792453,0,0,0,0.07547169811,0,0,0,0,0,0,0,0,0.4528301887,0.01886792453,0.01886792453,0.03773584906,0.03773584906,0.09433962264,0.1886792453,0.09433962264,0.03773584906,0.1132075472,0.05660377358,0.1886792453,0.07547169811,0.03773584906,0,0,0.01886792453,0,0,0,0,0.01886792453,0.05660377358,0,0.03773584906,0.05660377358,0.09433962264,0.09433962264,0,0.05660377358,0.05660377358,0.05660377358,0,0,0,0.01886792453,0.05660377358,0,0,0.1320754717,0.07547169811,0.07547169811,0,0,0,0.01886792453,0,0.01886792453,0.01886792453,0,0,0,0,0.01886792453,0,0,0,0.01886792453,0,0,0
温泉めい想倶楽部　富士屋旅館,81,0,0,,32,59,4.372881356,,4.271186441,,4.517241379,,7.320987654,24,26,-0.02469135802,0,0,,0.01234567901,0.1851851852,0.2716049383,0.1358024691,0.2222222222,0.1234567901,0.02469135802,0.02469135802,0,0,0.4197530864,0.5802469136,0.6419753086,0.2716049383,0.06172839506,0.02469135802,0,0.02469135802,0.1728395062,0.0987654321,0.3209876543,0.04938271605,0,0.1234567901,0,0.1358024691,0.02469135802,0,0,0.5679012346,0.8395061728,0.7037037037,0.07407407407,0,0,0,0,0,0,0,0,0,0,0.01234567901,0,0,0.02469135802,0.02469135802,0.04938271605,0.0987654321,0.1728395062,0.1728395062,0.0987654321,0.04938271605,0.06172839506,0.1111111111,0.07407407407,0.02469135802,0.03703703704,0,0,0,0,0,0,0,0,0,0.01234567901,0.04938271605,0.06172839506,0.0987654321,0.03703703704,0,0.03703703704,0.1728395062,0.03703703704,0.01234567901,0.02469135802,0.06172839506,0.01234567901,0.08641975309,0.03703703704,0.01234567901,0.02469135802,0.1111111111,0.07407407407,0,0,0,0.01234567901,0.01234567901,0,0,0,0.01234567901,0,0,0,0,0,0,0,0,0,0
白峰温泉総湯,35,4,0,,60,34,4.636363636,4.25,4.636363636,4.5,4.548387097,4.5,9.114285714,25,1,0.6857142857,4,0,1,0,0.1142857143,0.1428571429,0.1428571429,0.4,0.1714285714,0.02857142857,0,0,0,0.3714285714,0.6,0.2571428571,0.1142857143,0.02857142857,0.02857142857,0.5714285714,0.1428571429,0.05714285714,0.2857142857,0.2857142857,0.02857142857,0,0.1142857143,0,0.05714285714,0,0,0,0.1142857143,0.8285714286,0.4285714286,0.02857142857,0,0,0,0.02857142857,0,0,0,0,0,0,0.05714285714,0,0.02857142857,0.05714285714,0.02857142857,0.08571428571,0.1428571429,0.1142857143,0.1428571429,0.1142857143,0.08571428571,0.08571428571,0,0.05714285714,0.05714285714,0.02857142857,0.02857142857,0,0,0,0,0,0,0.02857142857,0,0.02857142857,0,0,0.02857142857,0.02857142857,0,0,0.2571428571,0.2571428571,0,0.02857142857,0.02857142857,0,0.08571428571,0,0.02857142857,0,0.1142857143,0.05714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
道の駅めぐみ白山,37,5,5,0,58,31,4.363636364,4.6,4.545454545,4,4.4375,4.8,8.027027027,20,8,0.3243243243,3,1,0.4,0,0.1621621622,0.08108108108,0.3513513514,0.1891891892,0.1891891892,0.02702702703,0,0,0,0.2702702703,0.6486486486,0.2702702703,0.2432432432,0.08108108108,0.2162162162,0.1891891892,0.2432432432,0.08108108108,0.02702702703,0.3513513514,0,0,0.05405405405,0,0.1621621622,0.05405405405,0,0,0.08108108108,0.2162162162,0.4054054054,0.02702702703,0,0,0,0.2432432432,0,0,0,0,0,0,0.1621621622,0,0.08108108108,0.05405405405,0.02702702703,0.1621621622,0.1351351351,0.1081081081,0.02702702703,0.1621621622,0.08108108108,0.05405405405,0.08108108108,0.08108108108,0,0.02702702703,0.05405405405,0,0,0,0,0,0,0,0,0,0,0.02702702703,0.1351351351,0.02702702703,0,0.08108108108,0.08108108108,0.05405405405,0,0,0.05405405405,0.02702702703,0.1081081081,0.02702702703,0,0,0.08108108108,0.08108108108,0,0,0.02702702703,0,0.05405405405,0.05405405405,0,0,0,0,0,0.02702702703,0,0,0,0,0,0,0
よしのや依緑園,56,0,0,,43,60,4.450980392,,4.490566038,,4.547169811,,8.089285714,30,9,0.375,0,0,,0,0.07142857143,0.1071428571,0.2678571429,0.1428571429,0.2678571429,0.1428571429,0,0,0,0.375,0.5714285714,0.7857142857,0.1428571429,0.05357142857,0.01785714286,0,0.1428571429,0,0.07142857143,0.3571428571,0.01785714286,0.01785714286,0.125,0.01785714286,0.125,0.08928571429,0,0,0.6785714286,0.8035714286,0.5,0.01785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071428571,0.08928571429,0.125,0.07142857143,0.07142857143,0.08928571429,0.125,0.125,0.05357142857,0.05357142857,0.03571428571,0.05357142857,0.01785714286,0,0,0,0,0,0.01785714286,0,0,0,0.01785714286,0,0.03571428571,0.01785714286,0,0.03571428571,0.1071428571,0.07142857143,0,0,0.07142857143,0.01785714286,0.07142857143,0.01785714286,0.05357142857,0.03571428571,0.25,0.07142857143,0.03571428571,0.01785714286,0,0,0,0,0,0,0,0.01785714286,0,0.01785714286,0,0,0,0,0,0,0
月うさぎの里,36,0,3,-1,59,61,4.352941176,,4.466666667,,4.457142857,,7.666666667,14,10,0.1111111111,0,0,,0.02777777778,0.1111111111,0.4166666667,0.1666666667,0.1666666667,0.1111111111,0,0,0,0,0.2777777778,0.6944444444,0.5555555556,0.1111111111,0.1388888889,0.05555555556,0.1388888889,0.05555555556,0.08333333333,0,0.25,0.02777777778,0,0.05555555556,0,0.3888888889,0.08333333333,0,0,0.4444444444,0.5277777778,0.4444444444,0.08333333333,0,0,0,0.02777777778,0,0,0,0,0,0,0.08333333333,0,0.02777777778,0,0.02777777778,0.02777777778,0.1388888889,0.2222222222,0.1944444444,0.08333333333,0.05555555556,0.02777777778,0.1111111111,0.05555555556,0,0.05555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111,0.02777777778,0,0.02777777778,0.1111111111,0.05555555556,0,0,0.1388888889,0,0.1111111111,0.08333333333,0,0.02777777778,0.1666666667,0.05555555556,0.05555555556,0,0,0,0,0,0,0.02777777778,0,0,0,0,0,0,0,0,0,0,0
山代温泉　総湯,53,1,0,,46,49,4.5625,0,4.574468085,0,4.538461538,4,8.377358491,24,5,0.358490566,0,0,0,0.01886792453,0.1320754717,0.2264150943,0.1509433962,0.2830188679,0.1132075472,0.07547169811,0,0,0,0.3773584906,0.5849056604,0.4716981132,0.3018867925,0.05660377358,0.09433962264,0.07547169811,0.1698113208,0.1320754717,0.01886792453,0.2264150943,0.01886792453,0,0.1132075472,0.01886792453,0.1509433962,0,0,0,0.4905660377,0.8301886792,0.679245283,0.03773584906,0,0,0,0.01886792453,0,0,0,0,0,0,0.01886792453,0,0.03773584906,0,0.03773584906,0.1509433962,0.1132075472,0.07547169811,0.09433962264,0.05660377358,0.09433962264,0.07547169811,0.09433962264,0.09433962264,0.05660377358,0.05660377358,0,0,0,0.01886792453,0,0,0,0.01886792453,0,0,0.07547169811,0.09433962264,0.1132075472,0.1132075472,0.03773584906,0.01886792453,0.01886792453,0.03773584906,0,0,0.09433962264,0.01886792453,0.1320754717,0,0.03773584906,0.01886792453,0.05660377358,0.03773584906,0,0,0.01886792453,0.01886792453,0,0,0,0,0,0,0,0.01886792453,0,0,0,0,0,0,0
ポイントバケーション加賀山中,190,14,9,0.5555555556,16,18,4.380952381,3.571428571,4.403508772,3.785714286,4.393442623,3.928571429,8.021052632,84,30,0.2842105263,4,4,0,0,0.02105263158,0.05263157895,0.04736842105,0.2,0.5263157895,0.1526315789,0,0,0,0.4947368421,0.4368421053,0.2631578947,0.4526315789,0.1842105263,0.1,0,0.02631578947,0.005263157895,0.05263157895,0.6,0,0.01052631579,0.08421052632,0.005263157895,0.09473684211,0.02105263158,0,0,0.5105263158,0.7684210526,0.5684210526,0.1157894737,0,0,0,0.02105263158,0,0,0,0,0,0,0.05789473684,0,0.005263157895,0.04736842105,0.03157894737,0.06842105263,0.06842105263,0.2,0.1210526316,0.09473684211,0.08421052632,0.05263157895,0.06315789474,0.1210526316,0.01578947368,0.03157894737,0,0,0,0,0,0,0,0.005263157895,0,0.005263157895,0.02631578947,0.03684210526,0.05789473684,0.05263157895,0,0.01052631579,0.02105263158,0.01578947368,0.005263157895,0.01578947368,0.02631578947,0.01052631579,0.1157894737,0.03684210526,0.07368421053,0.08421052632,0.2210526316,0.09473684211,0.03684210526,0.005263157895,0,0,0.01052631579,0.02105263158,0,0,0,0.005263157895,0,0,0,0,0.005263157895,0,0,0,0
